	Sub0960_1_f	Sub0921_2_n	Sub0932_2_f	Sub0930_1_f	Sub0954_1_n	Sub0885_1_f	Sub0965_1_c	Sub0950_1_c	Sub0963_2_c	Sub0877_2_n	Sub0950_2_c	Sub0877_2_f	Sub0885_1_c	Sub0965_1_f	Sub0916_2_c	Sub0877_2_c	Sub0968_2_c	Sub0914_1_n	Sub0959_2_n	Sub0942_2_f	Sub0883_1_n	Sub0932_2_n	Sub0983_1_f	Sub0928_1_c	Sub0956_1_n	Sub0959_1_n	Sub0898_2_f	Sub0931_2_f	Sub0962_1_c	Sub0959_2_f	Sub0935_2_f	Sub0956_2_n	Sub0937_2_f	Sub0869_2_c	Sub0914_2_n	Sub0939_1_c	Sub0942_2_n	Sub0898_1_f	Sub0931_2_c	Sub0920_2_c	Sub0916_1_c	Sub0965_2_f	Sub0928_2_n	Sub0960_1_c	Sub0982_1_f	Sub0999_2_c	Sub0920_1_c	Sub0911_2_f	Sub0938_2_f	Sub0930_2_f	Sub0938_2_n	Sub0960_2_f	Sub0962_2_c	Sub0965_2_c	Sub0898_2_n	Sub0884_1_f	Sub0921_1_f	Sub0903_1_n	Sub0974_1_f	Sub0877_1_f	Sub0965_2_n	Sub0935_1_f	Sub0946_1_c	Sub0946_2_c	Sub0969_2_n	Sub0901_2_f	Sub0983_2_f	Sub0928_2_c	Sub0877_1_n	Sub0939_2_f	Sub0932_1_f	Sub0892_1_c	Sub0919_2_f	Sub0926_1_n	Sub0899_1_n	Sub0942_1_n	Sub0901_2_n	Sub0982_2_f	Sub0885_2_f	Sub0897_2_c	Sub0939_2_c	Sub0931_2_n	Sub0932_1_n	Sub0864_2_c	Sub0966_1_f	Sub0911_2_n	Sub0911_1_n	Sub0903_2_n	Sub0963_1_c	Sub0878_2_c	Sub0968_1_c	Sub0954_2_n	Sub0937_1_n	Sub0899_2_n	Sub0877_1_c	Sub0921_1_c	Sub0971_2_n	Sub0923_2_f	Sub0960_2_c	Sub0901_1_n	Sub0921_1_n	Sub0951_2_f	Sub0930_1_c	Sub0944_2_n	Sub0955_1_n	Sub0931_1_n	Sub0884_2_f	Sub0971_2_f	Sub0994_1_c	Sub0969_2_f	Sub0970_1_n	Sub0892_2_c	Sub0897_2_f	Sub0956_2_f	Sub0956_1_f	Sub0977_1_c	Sub0931_1_c	Sub0938_1_n	Sub0977_2_c	Sub0923_1_f	Sub0937_2_n	Sub0942_1_f	Sub0969_1_f	Sub0951_1_f	Sub0953_1_f	Sub0968_2_n	Sub0959_1_f	Sub0952_1_n	Sub0938_1_f	Sub0911_1_f	Sub0931_1_f	Sub0995_1_c	Sub0939_1_f	Sub0927_2_f	Sub0944_2_f	Sub0894_2_f	Sub0989_1_c	Sub0905_2_n	Sub0955_2_n	Sub0983_1_n	Sub0906_1_c	Sub0928_1_n	Sub0908_2_f	Sub0930_2_n	Sub0936_2_f	Sub0996_1_c	Sub0919_2_c	Sub0974_2_c	Sub0953_2_f	Sub0919_1_f	Sub0898_1_n	Sub0968_1_n	Sub0878_1_c	Sub0927_1_f	Sub0964_2_f	Sub0944_1_f	Sub0901_1_f	Sub0930_2_c	Sub0965_1_n	Sub0929_2_c	Sub0912_2_f	Sub0939_2_n	Sub0970_2_n	Sub0974_2_f	Sub0936_1_f	Sub0894_1_f	Sub0971_1_n	Sub0944_1_n	Sub0945_2_n	Sub0908_1_f	Sub0971_1_f	Sub0943_2_f	Sub0912_1_f	Sub0966_2_f	Sub0975_2_f	Sub0928_2_f	Sub0969_1_n	Sub0995_2_c	Sub0872_2_n	Sub0930_1_n	Sub0937_1_f	Sub0924_1_f	Sub0983_2_n	Sub0928_1_f	Sub0924_2_f	Sub0907_1_n	Sub0906_1_n	Sub0883_2_n	Sub0981_2_f	Sub0883_1_f	Sub0897_1_c	Sub0871_2_f	Sub0907_2_n	Sub0988_1_f	Sub0912_2_n	Sub0926_2_n	Sub0921_2_c	Sub0871_1_n	Sub0999_1_c	Sub0869_1_c	Sub0988_2_f	Sub0989_2_c	Sub0939_1_n	Sub0871_1_f	Sub0906_1_f	Sub0978_2_n	Sub0975_1_f	Sub0994_2_c	Sub0936_1_n	Sub0949_1_f	Sub0949_2_f	Sub0908_2_c	Sub0974_1_c	Sub0886_2_n	Sub0978_1_n	Sub0919_1_c	Sub0929_1_c	Sub0955_1_f	Sub0952_2_n	Sub0912_1_n	Sub0981_2_n	Sub0906_2_c	Sub0897_1_f	Sub0871_2_n	Sub0964_1_f	Sub0872_1_n	Sub0896_1_f	Sub0943_1_f	Sub0981_1_f	Sub0883_1_c	Sub0974_1_n	Sub0883_2_c	Sub0955_2_f	Sub0906_2_f	Sub0996_2_c	Sub0981_1_n	Sub0896_2_f	Sub0908_1_c	Sub0945_1_n	Sub0886_2_f	Sub0905_1_n	Sub0883_2_f	Sub0886_1_f	Sub0936_2_n	Sub0886_1_n	Sub0906_2_n
CAG0083	0	0	7.46028e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66055e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75892e-07	0	1.40259e-06	0	0	0	1.25868e-06	0	0	0	8.16125e-07	0	0	0	0	0	0	0	0	0	0	2.22333e-05	0	0	0	3.5954e-07	0	3.56071e-07	0	0	0	0	0	0	0	0	0	0	0	0	3.06681e-07	3.01625e-07	0	0	0	0	0	0	0	0	0	0	0	8.39622e-07	0	0	0	0	0	0	0	2.60529e-07	0	0	0	0	0	0	0	0	2.405e-07	0	0	0	0	0	2.2695e-07	0	0	0	0	0	0	0	6.10342e-07	0	0	0	0	0	0	0	1.95677e-07	0	7.67204e-07	0	9.27844e-08	0	0	0	0	1.77682e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62346e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.64341e-06	3.34564e-07	0	5.46799e-08	0	1.08398e-07	0	4.45996e-06	0	0	3.18874e-07	0	6.11104e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69431e-07	0	6.90984e-08	0	0	0	0	0	0	6.36845e-08	0	5.8414e-08	0	0	0	0	0
CAG0084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89545e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12857e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76511e-07	0	0	0	0	1.59437e-07	1.56058e-07	0	1.50807e-07	0	0	0	0	1.40185e-07	0	0	1.0922e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2689e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG0085	0	6.3806e-06	0	0	1.42702e-06	0	1.36967e-06	0	0	1.99955e-06	0	6.34687e-07	0	6.09688e-07	0	5.98568e-07	0	8.2785e-06	0	0	5.2167e-06	5.18907e-06	5.66055e-07	0	5.55229e-06	5.46691e-07	1.58449e-06	2.80738e-06	1.04872e-06	2.59661e-07	5.17119e-07	6.18104e-06	1.75963e-05	2.55173e-06	3.03788e-06	0	0	2.01199e-06	2.99625e-06	0	0	9.74454e-07	4.86089e-07	1.44167e-06	4.77129e-07	2.37946e-07	6.84485e-07	0	4.57262e-07	0	4.50222e-07	4.19559e-07	1.233e-06	4.10304e-07	2.05264e-06	0	8.12135e-07	1.18385e-06	3.89545e-07	3.50878e-06	3.86171e-07	3.85089e-07	7.6998e-07	2.30477e-06	9.31893e-06	1.31074e-06	7.22562e-07	0	4.49823e-06	1.34224e-06	3.5954e-07	9.34265e-06	8.58529e-07	1.09911e-05	5.4098e-06	6.9118e-07	2.41363e-06	0	6.69543e-07	3.26849e-07	6.44478e-07	8.19241e-06	7.00447e-06	3.12789e-07	3.10377e-07	0	0	0	2.87319e-07	8.90158e-07	0	3.23138e-06	2.17447e-05	8.74996e-07	4.1527e-06	1.42651e-06	1.33827e-06	8.41438e-07	5.59748e-07	7.54424e-06	1.92932e-06	2.70951e-07	0	5.32003e-06	2.99792e-06	1.57578e-05	2.60529e-07	7.75448e-07	1.03074e-06	7.70455e-07	1.27464e-06	1.04733e-05	0	6.38755e-06	5.09719e-06	2.405e-07	9.27165e-06	2.34581e-07	0	1.62421e-06	2.51951e-05	6.8085e-07	1.02773e-06	0	2.19418e-07	0	2.14185e-07	4.50766e-06	4.19598e-07	0	5.2978e-06	5.11482e-07	3.01299e-07	1.00181e-07	1.00056e-06	7.98196e-07	0	1.36974e-06	1.55539e-06	2.87701e-06	5.7189e-07	2.12451e-06	0	0	2.17731e-06	8.98815e-07	8.8841e-07	1.76511e-07	8.38838e-07	1.50326e-06	2.05501e-06	0	1.01479e-06	1.78653e-06	3.52514e-06	1.88725e-06	3.7376e-06	0	1.97391e-06	1.12571e-06	4.20555e-07	1.10297e-06	1.38399e-07	4.09573e-07	3.06196e-06	5.32367e-07	2.83639e-06	1.18802e-06	2.43456e-06	0	6.50586e-07	4.64808e-06	1.52477e-06	0	4.31417e-07	0	3.63006e-06	6.63128e-07	7.70387e-06	0	2.11725e-05	1.40219e-06	7.83085e-06	1.20012e-06	1.6514e-06	3.28079e-07	6.96871e-07	1.62597e-06	1.55611e-06	5.36261e-07	2.14197e-07	2.13966e-07	3.18874e-07	1.00643e-06	1.73146e-06	1.85282e-05	3.47987e-06	1.20254e-06	0	2.61425e-05	1.24812e-06	2.85051e-07	2.2739e-07	6.52839e-07	1.761e-06	0	1.68981e-06	5.3462e-07	2.53861e-06	2.11221e-05	5.1014e-06	0	4.255e-07	1.21833e-06	0	2.83439e-07	6.49951e-06	6.39213e-06	3.59827e-06	3.99278e-06	4.29145e-06	5.11985e-07	7.88996e-08	1.39222e-06	7.45505e-06	1.05826e-05	7.90477e-06	3.29024e-06	1.72676e-06	2.23658e-07	3.9248e-07	5.52787e-07	4.6415e-06	7.07503e-07	2.70954e-07	3.60479e-06	3.49923e-06	6.63121e-08	3.46062e-06	2.95642e-06	1.66716e-06	3.81771e-07	7.84626e-07	7.19605e-06	1.01849e-06	5.83005e-07
CAG0086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11487e-07	0	0	0	5.55229e-07	0	0	0	0	0	0	5.15087e-07	0	0	0	0	0	0	0	0	0	4.87227e-07	0	0	0	9.51785e-07	0	0	1.82905e-06	0	0	0	0	4.10304e-07	0	0	0	0	0	0	0	5.31753e-07	0	0	0	0	0	0	0	0	3.5954e-07	0	0	3.50402e-07	0	3.4559e-07	0	0	0	0	0	0	3.18385e-07	3.12789e-07	3.10377e-07	0	0	0	5.99622e-07	0	2.96383e-07	0	0	0	0	0	0	0	2.79874e-07	0	0	0	0	0	0	0	0	0	7.73058e-07	0	0	2.51452e-07	0	7.62348e-06	2.96764e-06	2.405e-07	0	2.34581e-07	0	2.28731e-07	0	2.2695e-07	0	0	0	2.17538e-07	0	0	0	0	0	2.02106e-07	0	0	0	0	1.97526e-07	1.95677e-07	0	0	0	3.71138e-07	0	0	0	0	0	5.29534e-07	1.67768e-07	0	0	1.61815e-07	1.33997e-06	1.56058e-06	0	1.50807e-07	2.90078e-07	0	2.81987e-07	0	1.57764e-07	0	0	4.09573e-07	0	1.33092e-07	0	0	0	0	0	0	2.54128e-07	0	1.22531e-07	1.22419e-07	0	0	0	0	0	0	1.14137e-07	9.73451e-07	0	2.18719e-07	0	4.33593e-07	0	4.23679e-06	0	0	1.06291e-07	0	1.01851e-07	1.00764e-07	0	3.00636e-07	0	0	1.94334e-07	1.90034e-07	0	1.86418e-07	0	0	9.08275e-08	2.6731e-07	0	0	0	0	7.05475e-06	1.67961e-07	0	0	0	0	1.61319e-07	2.41952e-07	8.0021e-08	0	0	0	0	0	7.58273e-08	7.48162e-08	7.48077e-08	1.14821e-05	1.84216e-07	9.52018e-07	0	0	6.77386e-08	1.34729e-07	0	0	0	6.03731e-08	5.8414e-08	5.75981e-07	2.83967e-08	0	0	0
CAG0087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73058e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00224e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50807e-07	0	0	0	0	0	0	0	0	0	0	1.32176e-07	0	0	0	2.60234e-07	0	0	0	6.12657e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34914e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.88996e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46348e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7783e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69814e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1327e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11521e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27482e-07	0	0	0	0	1.38197e-07	0	0	0	0	0	0	0	0	0	5.68403e-08	0	0	0	0
CAG0089	0	0	7.46028e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99457e-07	0	0	5.87673e-07	5.79634e-07	0	0	0	5.55229e-07	0	0	0	0	0	0	3.09052e-06	0	0	0	0	5.03915e-07	0	0	0	0	4.87227e-07	0	4.851e-07	4.77129e-07	4.75892e-07	0	0	6.49108e-06	0	0	0	0	4.10304e-07	0	0	0	0	0	0	0	7.70179e-07	0	0	0	7.48074e-07	0	1.82363e-07	0	0	1.7977e-07	3.57991e-07	0	0	0	1.72795e-07	0	0	0	0	0	0	0	2.18952e-06	3.10377e-07	0	0	0	3.59773e-06	0	0	0	0	0	0	0	0	0	1.39937e-07	0	0	0	0	0	0	0	0	0	2.57686e-07	0	2.54927e-07	2.51452e-07	0	9.81845e-07	3.90288e-06	2.405e-07	0	2.34581e-07	0	0	0	2.2695e-07	0	0	0	2.17538e-07	0	0	2.09799e-07	0	0	2.02106e-07	0	2.34702e-06	0	0	1.97526e-07	3.91353e-07	0	0	0	1.85569e-07	0	0	0	0	0	8.38428e-08	1.67768e-07	0	0	0	3.18873e-07	5.24162e-06	1.52397e-07	0	1.45039e-07	1.44861e-07	7.04967e-08	0	2.8037e-07	0	0	0	0	0	0	0	0	0	0	0	3.81193e-07	0	4.90126e-07	2.44838e-07	0	0	0	0	0	0	0	5.57607e-07	0	2.18719e-07	0	5.41991e-07	0	5.49029e-06	0	0	1.06291e-07	0	2.03701e-07	1.00764e-07	0	2.00424e-07	0	0	0	0	0	9.3209e-08	0	0	9.08275e-08	0	0	0	0	0	8.51001e-07	1.67961e-07	0	0	0	0	1.61319e-07	2.41952e-07	0	0	0	0	0	7.6872e-08	0	7.48162e-08	0	1.18322e-05	0	1.20237e-06	0	0	1.01608e-07	0	0	0	0	1.81119e-07	2.9207e-08	4.54722e-07	1.13587e-07	0	5.19791e-08	0
CAG0090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98914e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51498e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19559e-07	4.11e-07	0	0	0	0	0	0	0	0	3.85089e-07	0	0	0	0	0	0	0	0	3.5954e-07	0	0	0	3.48439e-07	0	0	0	1.9328e-06	0	0	0	1.59192e-07	0	0	0	0	0	4.49716e-07	0	2.96383e-07	0	0	0	0	0	0	0	8.39622e-07	0	0	0	0	0	0	0	0	0	0	1.28409e-07	0	0	0	0	0	1.2025e-07	0	0	0	0	0	0	0	0	0	5.71368e-07	0	3.95446e-06	0	4.06895e-07	0	0	0	0	0	0	1.97526e-07	0	0	0	1.6284e-06	0	0	0	0	0	0	5.88371e-08	0	0	3.29716e-07	2.42722e-07	0	1.56058e-07	6.22452e-07	0	0	0	0	8.47772e-06	0	0	0	2.73049e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10093e-07	1.0936e-07	9.83971e-07	0	0	1.07252e-07	0	1.28318e-06	0	0	0	0	0	1.00212e-07	0	0	0	2.85051e-07	0	9.3209e-08	1.10172e-06	0	0	0	0	0	0	0	0	1.73562e-07	0	0	0	0	8.06596e-08	2.68835e-08	0	9.6123e-07	0	1.10027e-06	1.8277e-07	1.83278e-06	2.78645e-06	0	0	0	0	1.38197e-07	0	7.45608e-07	6.77386e-08	6.73647e-08	2.23601e-06	0	0	1.81119e-07	0	1.13681e-07	1.13587e-07	0	5.19791e-08	3.2099e-07
CAG0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55229e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99811e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52832e-06	0	0	0	0	5.02951e-06	2.4393e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90103e-07	1.95677e-07	0	0	0	0	0	0	0	0	0	1.76511e-07	0	0	0	0	1.59437e-07	0	0	1.50807e-07	0	0	0	0	1.40185e-07	0	0	1.36524e-07	0	0	0	0	0	0	0	0	1.27064e-07	0	0	0	0	0	6.02634e-08	0	0	0	1.14137e-07	1.11521e-07	0	0	0	1.08398e-07	0	3.21756e-07	0	0	0	0	3.39502e-08	0	0	0	0	0	2.91501e-07	9.50171e-08	0	0	0	0	0	8.0193e-07	0	0	0	0	1.57597e-06	0	0	0	0	0	0	8.06506e-08	0	0	0	0	0	2.30616e-07	0	0	0	6.50492e-07	0	2.76393e-07	0	0	6.77386e-08	0	0	0	0	0	0	1.70521e-07	0	0	0	0
CAG0092	0	0	0	0	0	0	6.56298e-07	0	1.07462e-05	0	0	0	0	1.82906e-06	0	0	8.81538e-07	9.6289e-07	1.76499e-06	0	5.79634e-07	0	0	0	0	2.73345e-06	0	3.96918e-07	0	1.9142e-05	1.03424e-06	0	0	0	5.06314e-07	0	0	0	4.99375e-07	4.97008e-07	0	2.9629e-06	0	0	1.90852e-06	0	5.53989e-07	0	0	0	0	0	0	8.20607e-07	0	4.08062e-07	0	0	3.28275e-06	1.16959e-06	7.72342e-07	2.22958e-06	0	0	0	0	0	0	3.61725e-07	0	0	1.7868e-06	1.78035e-07	0	0	0	0	1.34861e-06	0	0	0	3.20477e-07	0	0	9.31131e-07	0	0	0	4.69701e-06	0	5.92766e-07	0	0	0	2.90635e-07	0	1.58624e-05	2.10889e-06	0	0	0	5.41901e-07	0	0	0	5.19822e-07	2.64846e-07	3.31152e-06	4.40059e-06	0	8.49757e-08	1.25726e-06	0	0	0	3.2207e-05	7.19814e-07	0	7.08586e-05	3.17492e-06	0	0	0	0	0	6.54636e-07	1.54391e-05	0	0	0	1.21261e-06	0	0	0	3.59613e-06	0	1.65591e-05	3.91353e-07	0	0	3.8126e-07	0	0	0	9.07211e-07	4.0052e-06	8.8841e-07	1.05907e-06	1.67768e-07	1.68522e-07	0	3.29483e-07	0	0	0	1.70992e-05	0	1.44861e-07	4.25052e-07	0	7.32901e-06	0	8.7391e-07	6.12264e-06	1.06503e-06	1.33092e-07	5.89327e-06	7.30142e-07	0	6.57306e-08	3.24142e-06	2.65344e-06	5.85447e-06	0	1.83038e-06	0	1.21682e-07	1.25433e-07	1.21255e-07	1.25349e-07	0	1.14784e-07	1.14137e-07	0	1.13521e-07	1.96847e-06	1.09238e-07	1.80617e-06	1.09991e-07	8.11719e-07	0	1.06983e-07	2.63449e-06	0	5.19081e-06	1.11955e-07	0	1.02037e-07	0	0	0	2.61791e-05	9.38782e-08	1.86418e-07	1.85213e-07	4.76326e-07	2.7425e-06	2.98497e-06	4.43911e-07	0	0	8.53047e-08	5.17583e-07	7.37228e-07	2.22123e-07	2.47579e-07	8.15071e-08	0	8.55618e-08	5.67419e-06	8.04063e-08	2.44396e-07	0	7.85911e-08	1.00781e-07	1.53744e-07	3.35105e-06	1.60642e-06	1.49615e-07	2.98211e-07	2.90832e-07	3.38287e-06	6.8605e-08	3.28506e-07	2.70974e-06	1.34729e-07	3.06038e-06	1.33504e-07	6.37656e-08	6.64104e-07	1.1456e-06	5.08059e-06	2.62647e-06	2.22432e-07	2.90144e-06	9.74512e-08
CAG0093	0	0	0	0	3.56756e-07	0	3.42416e-07	0	0	0	0	0	0	0	0	0	0	8.85427e-07	0	0	0	0	0	0	0	0	0	3.55507e-06	1.04872e-06	5.19322e-07	4.27854e-07	4.29239e-07	2.32523e-05	0	1.68771e-07	0	0	0	1.52934e-06	0	0	2.43614e-07	2.43044e-07	0	4.77129e-07	2.37946e-07	0	0	0	0	0	0	1.4196e-06	0	0	0	0	0	1.94773e-07	0	0	0	0	0	2.61334e-06	3.74037e-07	0	0	0	0	0	0	0	7.00805e-07	0	0	7.51585e-07	3.37154e-07	0	1.68325e-06	1.6112e-07	2.58756e-06	0	0	0	3.06681e-07	6.03249e-07	0	0	1.01819e-06	5.92766e-07	1.32203e-06	1.32646e-05	0	0	0	0	2.80479e-07	5.59748e-08	1.1135e-06	0	0	2.68597e-07	0	7.93425e-07	2.85902e-06	0	0	5.9208e-07	1.28409e-07	0	0	9.97537e-07	2.3296e-06	1.95144e-06	0	2.09364e-06	0	0	2.28731e-07	6.42176e-06	0	1.58762e-06	0	0	8.70151e-07	2.14185e-07	0	0	2.03447e-07	1.89826e-06	0	6.69553e-08	0	0	9.97745e-08	0	0	8.11419e-07	0	1.9063e-07	0	9.19656e-08	9.13209e-08	0	5.28917e-06	5.92273e-08	1.76511e-07	3.35535e-07	0	0	1.90974e-06	4.88275e-07	1.72897e-07	1.52397e-07	9.66239e-07	3.97186e-07	1.44861e-07	2.81987e-07	4.22141e-07	3.50463e-08	1.3968e-07	0	1.36524e-07	0	5.99762e-07	1.32176e-07	3.96007e-07	8.37757e-07	0	6.50586e-08	0	1.27064e-07	0	1.20058e-06	0	4.68241e-06	2.42789e-07	1.20527e-07	7.14641e-07	3.37162e-05	0	0	1.11521e-07	0	2.18719e-07	4.36952e-07	0	3.38706e-08	5.36261e-08	1.35818e-06	1.60474e-08	4.46674e-07	2.25196e-07	0	5.03818e-07	0	1.64712e-07	0	0	7.96754e-07	0	9.37804e-08	9.3209e-08	1.25979e-06	7.33008e-07	4.2611e-06	3.89136e-07	1.04422e-07	3.49753e-06	6.6502e-07	5.68698e-08	2.553e-07	2.50886e-07	8.31471e-08	2.75087e-08	2.09582e-07	1.73837e-06	4.03298e-08	6.55286e-08	2.40063e-07	7.9365e-08	2.36699e-07	0	3.88301e-08	1.53744e-07	1.7684e-06	0	2.98033e-07	0	4.36134e-07	6.90984e-08	6.30255e-07	6.07219e-08	4.92205e-07	2.69459e-07	8.89807e-07	3.3156e-08	3.82107e-07	1.08168e-07	0	0	2.93147e-07	5.29473e-08	3.65449e-07	1.45178e-07
CAG0094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09241e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11521e-07	0	0	0	1.08398e-07	0	7.37359e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.51001e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35163e-06	0	1.38197e-07	0	0	0	0	0	0	0	0	0	5.68403e-08	0	0	0	0
